"","Year","HEAD_ID","HSHD_MBR_TOTAL_CNT","NUM_BEDRM_CNT","TOTAL_DPNDNT_CNT","TOTAL_ANNL_INCM_AMNT","ADLT_AGE_18_21_CNT","ADLT_AGE_22_25_CNT","ADLT_AGE_26_35_CNT","ADLT_AGE_36_49_CNT","ADLT_AGE_50_61_CNT","ADLT_AGE_62_85_CNT","ADLT_AGE_ABOVE85_CNT","DSBLD_CHLDRN_CNT","HEAD_AGE_YR_CNT","CHLDRN_AGE_0_3_CNT","CHLDRN_AGE_4_5_CNT","CHLDRN_AGE_6_12_CNT","CHLDRN_AGE_13_17_CNT","CHLDRN_MBR_CNT","HEAD_GNDR_CD","HEAD_ELDLY_INDR","HEAD_DSBLTY_INDR","HEAD_RACE_CD","HEAD_ETHNCY_CD","H6_CD","CHLDRN_MBR_INDR","CNTRL_CITY_CD","GROSS_RENT_AMNT","ASSTN_PYMNT_AMNT","TOTAL_FMLY_CRBTN_AMNT","PVRTY_PRCNT","MNRTY_PRCNT","BLACK_PRCNT","HISPANIC_PRCNT","WHITE_PRCNT","pgm_type_edited","total_annl_incm_amnt_rounded","gross_rent_amnt_rounded","asstn_pymnt_amnt_rounded","total_fmly_crbtn_amnt_rounded"
"119",2009,152919,4,2,2,23741,0,2,0,0,1,0,0,0,52,1,0,0,0,1,"F",0,1,"White",2,5,1,2,"774","214","560",3.678,2.04,0.424,0.874,97.96,"HCVP",23700,"750","200","550"
"120",2009,153467,1,1,0,10488,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"600","348","252",10.294,2.666,0.311,0.331,97.334,"HCVP",10500,"600","350","250"
"121",2009,153485,1,2,0,8460,0,0,0,0,1,0,0,0,56,0,0,0,0,0,"M",0,1,"White",2,2,0,2,"754","498","256",17.702,5.245,0.961,1.433,94.755,"HCVP",8500,"750","500","250"
"122",2009,154102,2,2,0,24024,0,0,0,1,1,0,0,0,54,0,0,0,0,0,"M",0,1,"Native American",2,2,0,2,"956","365","591",9.316,3.317,0,0.763,96.683,"HCVP",24000,"950","350","600"
"123",2009,155614,4,3,2,46270,0,0,1,1,0,0,0,0,32,1,0,0,1,2,"F",0,0,"White",2,6,1,1,".",".","925",15.922,10.135,0.827,1.745,89.865,"Public Housing",46300,".",".","950"
"124",2009,156051,2,2,1,14160,0,0,0,0,1,0,0,0,50,0,0,1,0,1,"F",0,1,"White",2,5,1,2,"704","340","364",13.967,2.331,0.158,0.378,97.669,"HCVP",14200,"700","350","350"
"125",2009,156190,5,4,3,30363,0,0,0,2,0,0,0,0,41,1,0,2,0,3,"F",0,1,"White",2,5,1,0,"1758","877","881",25.298,16.115,4.613,1.639,83.885,"HCVP",30400,"1750","900","900"
"126",2009,156621,4,3,2,4505,1,0,0,2,0,0,0,0,44,0,0,0,1,1,"F",0,0,"White",2,6,1,1,".",".","89",15.922,10.135,0.827,1.745,89.865,"Public Housing",4500,".",".","100"
"127",2009,156672,1,1,0,8713,0,0,0,0,1,0,0,0,50,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"866","658","208",14.509,8.71,0.819,1.032,91.29,"HCVP",8700,"850","650","200"
"128",2009,157914,5,5,2,19736,0,0,0,1,0,0,0,0,45,0,0,2,2,4,"F",0,0,"White",2,6,1,1,"1701","1231","470",2.402,4.939,0.323,0.695,95.061,"HCVP",19700,"1700","1250","450"
"129",2009,159733,3,4,2,9568,0,0,0,1,0,0,0,1,41,0,1,0,1,2,"F",0,0,"White",2,6,1,0,".",".","215",16.914,12.439,4.282,4.201,87.561,"Public Housing",9600,".",".","200"
"130",2009,162449,5,3,3,8160,1,0,0,1,0,0,0,0,41,0,1,0,2,3,"F",0,0,"White",2,6,1,0,"1423","1195","228",25.298,16.115,4.613,1.639,83.885,"HCVP",8200,"1400","1200","250"
"131",2009,163405,1,0,0,4032,0,0,0,0,0,1,0,0,76,0,0,0,0,0,"F",1,0,"White",2,1,0,1,".",".","232",14.509,8.71,0.819,1.032,91.29,"Public Housing",4000,".",".","250"
"132",2009,168141,1,1,0,9012,0,0,0,0,0,1,0,0,67,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"579","364","215",14.977,51.951,44.583,2.977,48.049,"HCVP",9000,"600","350","200"
"133",2009,168945,1,1,0,8748,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",2,2,0,0,"758","549","209",19.14,25.887,7.061,11.7,74.113,"HCVP",8700,"750","550","200"
"134",2009,169177,2,2,0,7932,1,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"1425","1227","198",16.79,62.021,17.175,11.139,37.979,"HCVP",7900,"1450","1250","200"
"135",2009,169493,1,3,0,9868,0,0,0,0,0,0,1,0,89,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","215",37.87,93.42,6.225,85.213,6.58,"Public Housing",9900,".",".","200"
"136",2009,169991,2,2,1,55090,0,0,1,0,1,0,0,0,53,0,0,0,0,0,"F",0,0,"White",2,3,0,1,"1428","63","1365",3.127,11.394,3.878,2.382,88.606,"HCVP",55100,"1450","50","1350"
"137",2009,170588,1,1,0,13688,0,0,0,1,0,0,0,0,49,0,0,0,0,0,"F",0,1,"White",2,2,0,1,".",".","314",8.863,18.793,6.127,5.621,81.207,"Public Housing",13700,".",".","300"
"138",2009,170978,5,5,1,38308,3,1,0,1,0,0,0,0,43,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"1930","984","946",37.781,98.006,67.682,25.858,1.994,"HCVP",38300,"1950","1000","950"
"139",2009,170997,3,2,1,25954,1,0,0,1,0,0,0,0,37,1,0,0,0,1,"F",0,0,"White",2,6,1,1,"815","178","637",14.859,9.152,2.172,5.222,90.848,"HCVP",26000,"800","200","650"
"140",2009,171130,3,3,2,14945,0,0,0,1,0,0,0,0,46,0,0,0,2,2,"F",0,1,"More than 1",2,5,1,0,"1704","1364","340",12.487,86.563,70.118,10.692,13.437,"HCVP",14900,"1700","1350","350"
"141",2009,171598,2,3,1,0,0,0,1,0,0,0,0,0,32,0,0,1,0,1,"F",0,0,"Black",1,6,1,0,"1439","1295","144",23.035,35.846,9.353,17.923,64.154,"HCVP",0,"1450","1300","150"
"142",2009,171607,2,3,1,13104,1,0,0,1,0,0,0,0,46,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"1354","1048","306",8.701,3.254,0,1.944,96.746,"HCVP",13100,"1350","1050","300"
"143",2009,171744,2,4,1,63683,0,0,0,1,0,0,0,0,44,0,0,0,1,1,"F",0,0,"Black",2,6,1,0,"2767","375","2392",12.487,86.563,70.118,10.692,13.437,"HCVP",63700,"2750","400","2400"
"144",2009,171955,3,3,2,10140,0,0,1,0,0,0,0,0,34,0,0,2,0,2,"F",0,0,"Black",2,6,1,1,".",".","230",6.919,43.638,31.653,5.346,56.362,"Public Housing",10100,".",".","250"
"145",2009,172180,4,3,3,7852,0,0,0,1,0,0,0,0,43,0,0,1,2,3,"F",0,0,"Black",2,6,1,0,"1170","1010","160",28.091,39.813,7.153,20.991,60.187,"HCVP",7900,"1150","1000","150"
"146",2009,173766,3,3,1,25774,1,0,0,1,0,0,0,0,36,0,0,0,1,1,"F",0,0,"White",2,6,1,1,"1206","574","632",23.578,37.41,2.995,29.673,62.59,"HCVP",25800,"1200","550","650"
"147",2009,174500,1,1,0,8088,0,0,0,0,0,0,1,0,92,0,0,0,0,0,"F",1,0,"White",2,1,0,1,".",".","192",9.462,23.088,5.914,8.668,76.912,"Public Housing",8100,".",".","200"
"148",2009,177580,7,4,5,28580,1,1,0,2,0,0,0,0,49,0,1,1,1,3,"M",0,0,"White",2,6,1,0,"1280","566","714",3.838,2.921,0.183,1.014,97.079,"HCVP",28600,"1300","550","700"
"149",2009,178759,2,3,1,11898,1,0,0,0,1,0,0,0,54,0,0,0,0,0,"F",0,0,"White",1,3,0,0,".",".","286",32.288,99.171,70.7,23.812,0.829,"Public Housing",11900,".",".","300"
"150",2009,183894,1,1,0,10248,0,0,0,0,0,0,1,0,88,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"1425","1179","246",7.576,3.801,0.404,2.345,96.199,"HCVP",10200,"1450","1200","250"
"151",2009,188774,2,2,1,22277,0,0,0,0,1,0,0,0,51,0,0,0,1,1,"F",0,0,"White",2,6,1,1,"1254","709","545",7.334,9.011,0.857,5.449,90.989,"HCVP",22300,"1250","700","550"
"152",2009,189506,3,2,1,29661,1,0,0,1,0,0,0,0,38,0,0,0,1,1,"F",0,0,"White",2,6,1,0,"811","81","730",15.391,7.77,1.336,2.367,92.23,"HCVP",29700,"800","100","750"
"153",2009,190055,3,3,2,13130,1,0,0,1,0,0,0,0,42,0,0,0,1,1,"F",0,0,"White",1,6,1,1,"1566","1262","304",9.336,28.699,7.488,4.363,71.301,"HCVP",13100,"1550","1250","300"
"154",2009,190190,1,1,0,9701,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"851","618","233",24.373,78.783,2.24,75.402,21.217,"HCVP",9700,"850","600","250"
"155",2009,190401,2,2,0,43854,0,0,1,1,0,0,0,0,43,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"1345","159","1186",10.602,28.284,7.053,10.814,71.716,"HCVP",43900,"1350","150","1200"
"156",2009,190944,4,3,3,16172,0,0,1,0,0,0,0,0,30,1,0,2,0,3,"F",0,0,"Black",2,6,1,0,"1906","1411","495",19.457,97.885,79.538,5.172,2.115,"HCVP",16200,"1900","1400","500"
"157",2009,191237,5,3,3,17611,1,0,1,0,0,0,0,0,28,1,1,1,0,3,"F",0,1,"White",1,5,1,0,"1055","661","394",15.076,32.072,7.298,20.564,67.928,"HCVP",17600,"1050","650","400"
"158",2009,191554,3,3,2,5736,0,0,1,0,0,0,0,0,26,0,1,1,0,2,"F",0,0,"Black",2,6,1,0,"1834","1660","174",7.42,39.452,23.982,9.845,60.548,"HCVP",5700,"1850","1650","150"
"159",2009,191812,2,2,1,10596,0,0,0,1,0,0,0,0,38,0,0,0,1,1,"F",0,1,"White",2,5,1,1,"1082","839","243",7.647,6.394,0.941,1.936,93.606,"HCVP",10600,"1100","850","250"
"160",2009,194982,2,2,1,10188,0,0,1,0,0,0,0,0,35,0,0,0,1,1,"F",0,0,"White",2,6,1,0,".",".","201",22.804,37.689,17.049,12.722,62.311,"Public Housing",10200,".",".","200"
"161",2009,199557,3,3,1,13500,0,0,1,0,1,0,0,0,27,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,".",".","256",26.122,76.436,41.436,20.495,23.564,"Public Housing",13500,".",".","250"
"162",2009,201453,1,1,0,18003,0,0,0,0,0,1,0,0,82,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","425",13.225,6.167,0,0.39,93.833,"Public Housing",18000,".",".","450"
"163",2009,202193,2,1,0,19915,0,0,0,0,1,1,0,0,74,0,0,0,0,0,"M",1,0,"White",2,1,0,1,".",".","488",3.343,2.743,0.345,0.273,97.257,"Public Housing",19900,".",".","500"
"164",2009,202548,1,1,0,9634,0,0,0,0,0,1,0,0,71,0,0,0,0,0,"F",1,0,"Black",2,1,0,0,"944","713","231",12.8,43.015,20.732,7.826,56.985,"HCVP",9600,"950","700","250"
"165",2009,204458,1,1,0,30056,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"M",0,0,"White",2,3,0,1,"1121","369","752",3.424,8.924,1.572,1.971,91.076,"HCVP",30100,"1100","350","750"
"166",2009,205785,1,1,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,"F",0,0,"White",2,3,0,1,".",".","50",13.317,20.55,6.041,5.125,79.45,"Public Housing",0,".",".","50"
"167",2009,205952,2,2,1,29724,0,0,0,1,0,0,0,0,43,0,0,0,1,1,"F",0,1,"White",2,5,1,0,"1050","337","713",8.359,9.968,1.731,1.997,90.032,"HCVP",29700,"1050","350","700"
"168",2009,206009,2,2,1,13109,0,0,0,1,0,0,0,0,48,0,0,0,1,1,"F",0,1,"White",2,5,1,1,"1314","1008","306",9.554,25.972,6.733,9.386,74.028,"HCVP",13100,"1300","1000","300"
"169",2009,206064,1,1,0,9701,0,0,0,1,0,0,0,0,37,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"701","468","233",4.194,27.079,15.145,8.22,72.921,"HCVP",9700,"700","450","250"
"170",2009,206646,1,1,0,9461,0,0,0,1,0,0,0,0,38,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"1121","894","227",8.845,6.926,3.207,2.753,93.074,"HCVP",9500,"1100","900","250"
"171",2009,207712,4,4,3,24648,0,0,1,0,0,0,0,0,32,1,0,0,2,3,"F",0,0,"White",1,6,1,0,"1888","1189","699",22.279,95.32,49.986,18.41,4.68,"HCVP",24600,"1900","1200","700"
"172",2009,208149,2,2,1,15015,0,0,1,0,0,0,0,0,28,0,0,1,0,1,"F",0,0,"White",2,6,1,2,"933","536","397",9.33,6.109,2.57,1.689,93.891,"HCVP",15000,"950","550","400"
"173",2009,208456,3,2,0,0,1,1,0,1,0,0,0,0,41,0,0,0,0,0,"F",0,0,"White",2,3,0,0,"1408","1358","50",28.298,86.47,58.176,10.326,13.53,"HCVP",0,"1400","1350","50"
"174",2009,208986,2,3,1,5736,0,0,0,0,1,0,0,0,50,0,0,0,1,1,"F",0,0,"Black",2,6,1,1,"1521","1348","173",8.617,14.236,2.317,2.115,85.764,"HCVP",5700,"1500","1350","150"
"175",2009,210331,1,1,0,7884,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",1,2,0,0,"774","587","187",6.98,66.526,10.579,49.254,33.474,"HCVP",7900,"750","600","200"
"176",2009,210952,2,2,1,5892,0,0,1,0,0,0,0,0,34,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,"1465","1330","135",12.235,98.917,77.785,17.327,1.083,"HCVP",5900,"1450","1350","150"
"177",2009,218279,1,1,0,8807,0,0,0,0,0,1,0,0,81,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","210",35.915,27.44,4.865,12.909,72.56,"Public Housing",8800,".",".","200"
"178",2009,218960,1,1,0,9247,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"356","135","221",5.657,5.307,0.509,2.466,94.693,"HCVP",9200,"350","150","200"
"179",2009,219058,1,1,0,11316,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"M",1,0,"White",2,1,0,0,".",".","273",38.503,85.787,1.52,81.931,14.213,"Public Housing",11300,".",".","250"
"180",2009,219740,2,2,0,16820,0,0,0,0,1,1,0,0,65,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"1322","912","410",14.698,16.497,4.036,7.954,83.503,"HCVP",16800,"1300","900","400"
"181",2009,220203,1,1,0,8693,0,0,0,0,1,0,0,0,59,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"895","688","207",11.066,28.039,8.961,6.019,71.961,"HCVP",8700,"900","700","200"
"182",2009,220601,1,1,0,9101,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"950","732","218",19.803,63.652,21.775,10.244,36.348,"HCVP",9100,"950","750","200"
"183",2009,221585,4,2,2,6936,1,0,0,1,0,0,0,0,43,0,0,0,2,2,"F",0,0,"White",1,6,1,0,"1064","865","199",28.894,60.195,12.591,37.734,39.805,"HCVP",6900,"1050","850","200"
"184",2009,222264,3,3,0,3644,1,1,0,1,0,0,0,0,43,0,0,0,0,0,"F",0,0,"More than 1",2,3,0,1,"1741","1650","91",4.02,9.165,0.639,3.811,90.835,"HCVP",3600,"1750","1650","100"
"185",2009,223314,2,4,1,31846,0,0,1,0,0,0,0,0,34,0,0,0,1,1,"F",0,0,"White",2,6,1,0,"1224","440","784",10.998,24.871,8.103,10.37,75.129,"HCVP",31800,"1200","450","800"
"186",2009,224371,3,3,2,5200,0,0,1,0,0,0,0,0,28,1,0,1,0,2,"F",0,0,"Black",1,6,1,0,".",".","106",41.251,63.961,21.742,27.625,36.039,"Public Housing",5200,".",".","100"
"187",2009,224643,2,2,1,26690,0,0,0,1,0,0,0,0,41,0,0,0,1,1,"F",0,0,"Black",2,6,1,1,"742","87","655",7.752,32.052,21.863,8.226,67.948,"HCVP",26700,"750","100","650"
"188",2009,224785,2,2,1,14011,0,0,1,0,0,0,0,0,26,1,0,0,0,1,"F",0,1,"White",2,5,1,1,"1500","1268","232",1.623,2.551,0.44,1.056,97.449,"HCVP",14000,"1500","1250","250"
"189",2009,224982,2,2,1,7332,0,0,1,0,0,0,0,0,26,0,0,1,0,1,"F",0,0,"White",1,6,1,0,"1445","1273","172",5.989,28.498,0,7.589,71.502,"HCVP",7300,"1450","1250","150"
"190",2009,234604,1,1,0,15400,0,0,0,0,0,0,1,0,87,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"676","337","339",11.38,3.125,0.44,1.366,96.875,"HCVP",15400,"700","350","350"
"191",2009,235007,1,1,0,12478,0,0,0,0,0,1,0,0,83,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"946","728","218",4.633,3.261,0.812,1.115,96.739,"HCVP",12500,"950","750","200"
"192",2009,235055,1,1,0,19205,0,0,0,0,0,1,0,0,83,0,0,0,0,0,"F",1,0,"Black",2,1,0,1,"1025","622","403",2.768,2.759,0.557,1.266,97.241,"HCVP",19200,"1050","600","400"
"193",2009,235538,1,2,0,9874,0,0,0,0,0,1,0,0,79,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"935","698","237",18.998,55.65,2.513,46.464,44.35,"HCVP",9900,"950","700","250"
"194",2009,235659,1,1,0,12165,0,0,0,0,0,0,1,0,90,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"392","98","294",16.767,12.538,0.755,9.819,87.462,"HCVP",12200,"400","100","300"
"195",2009,236154,1,3,0,9874,0,0,0,0,0,1,0,0,70,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"1258","1021","237",18.601,20.853,2.474,14.618,79.147,"HCVP",9900,"1250","1000","250"
"196",2009,236330,1,1,0,17587,0,0,0,0,0,1,0,0,78,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","327",15.61,13.345,2.043,4.477,86.655,"Public Housing",17600,".",".","350"
"197",2009,236483,1,1,0,8525,0,0,0,0,0,1,0,0,68,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"735","550","185",11.551,30.535,5.033,16.805,69.465,"HCVP",8500,"750","550","200"
"198",2009,236590,1,1,0,9634,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"459","228","231",32.155,39.227,5.469,11.972,60.773,"HCVP",9600,"450","250","250"
"199",2009,237133,1,1,0,20604,0,0,0,0,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"1182","677","505",2.132,6.66,1.25,0.51,93.34,"HCVP",20600,"1200","700","500"
"200",2009,237163,2,2,0,12500,0,0,0,1,1,0,0,0,60,0,0,0,0,0,"F",0,1,"White",2,2,0,1,"1186","884","302",7.051,16.001,1.32,6.793,83.999,"HCVP",12500,"1200","900","300"
"201",2009,237459,1,2,0,18907,0,0,0,0,1,0,0,0,58,0,0,0,0,0,"F",0,0,"White",2,3,0,0,"666","193","473",9.979,57.076,36.09,15.706,42.924,"HCVP",18900,"650","200","450"
"202",2009,237631,1,1,0,9461,0,0,0,0,1,0,0,0,55,0,0,0,0,0,"M",0,1,"White",2,2,0,0,".",".","227",38.503,85.787,1.52,81.931,14.213,"Public Housing",9500,".",".","250"
"203",2009,238304,1,2,0,9636,0,0,0,0,0,1,0,0,66,0,0,0,0,0,"F",1,0,"White",1,1,0,0,"1351","1041","310",8.219,31.388,8.551,15.878,68.612,"HCVP",9600,"1350","1050","300"
"204",2009,239032,3,3,2,12880,1,0,0,1,0,0,0,0,49,0,0,0,1,1,"F",0,0,"Black",1,6,1,1,"1556","1258","298",17.844,87.506,60.484,11.563,12.494,"HCVP",12900,"1550","1250","300"
"205",2009,239066,4,3,1,34245,1,1,0,1,0,0,0,0,48,1,0,0,0,1,"F",0,0,"White",1,6,1,0,"1511","667","844",17.061,44.312,2.185,13.85,55.688,"HCVP",34200,"1500","650","850"
"206",2009,239272,2,2,1,1260,0,0,0,1,0,0,0,0,46,0,0,1,0,1,"F",0,0,"White",2,6,1,1,"804","779","25",6.737,15.788,3.561,2.49,84.212,"HCVP",1300,"800","800","50"
"207",2009,239638,2,3,0,18850,1,0,0,1,0,0,0,0,47,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"1864","1008","856",16.931,40.035,5.986,8.957,59.965,"HCVP",18900,"1850","1000","850"
"208",2009,239754,3,3,2,5601,0,0,1,0,0,0,0,0,32,0,0,1,1,2,"F",0,0,"White",1,6,1,0,"1801","1681","120",7.914,40.508,16.081,17.328,59.492,"HCVP",5600,"1800","1700","100"
"209",2009,239927,5,3,4,31127,0,0,1,0,0,0,0,0,31,1,0,2,1,4,"F",0,0,"Black",2,6,1,0,"1670","996","674",37.781,98.006,67.682,25.858,1.994,"HCVP",31100,"1650","1000","650"
"210",2009,239945,8,4,6,45824,0,0,1,1,0,0,0,0,31,1,0,2,3,6,"F",0,0,"Black",2,6,1,0,".",".","587",37.87,93.42,6.225,85.213,6.58,"Public Housing",45800,".",".","600"
"211",2009,240331,4,4,0,29901,2,0,0,2,0,0,0,0,49,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"1714","734","980",11.171,19.72,3.344,10.049,80.28,"HCVP",29900,"1700","750","1000"
"212",2009,240383,1,1,0,8088,0,0,0,1,0,0,0,0,41,0,0,0,0,0,"M",0,1,"White",2,2,0,1,"1223","1031","192",4.335,16.802,1.639,3.755,83.198,"HCVP",8100,"1200","1050","200"
"213",2009,240760,1,2,0,8807,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"810","600","210",22.804,58.289,13.05,15.971,41.711,"HCVP",8800,"800","600","200"
"214",2009,241013,3,3,2,6616,1,0,0,1,0,0,0,0,44,0,0,0,1,1,"F",0,0,"White",2,6,1,1,"1170","824","346",12.001,3.349,0.912,1.078,96.651,"HCVP",6600,"1150","800","350"
"215",2009,242688,4,3,3,5892,0,1,0,0,0,0,0,0,23,2,0,1,0,3,"F",0,0,"Black",2,6,1,0,".",".","111",42.266,91.395,36.807,50.924,8.605,"Public Housing",5900,".",".","100"
"216",2009,244049,1,0,0,19422,1,0,0,0,0,0,0,0,21,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,"904","418","486",9.599,21.536,3.381,5.217,78.464,"HCVP",19400,"900","400","500"
"217",2009,248302,5,3,3,2600,0,1,1,0,0,0,0,0,27,1,2,0,0,3,"M",0,0,"White",2,6,1,0,".",".","50",64.89,99.032,71.048,27.5,0.968,"Public Housing",2600,".",".","50"
"218",2009,251757,1,1,0,16144,0,0,0,0,0,0,1,0,87,0,0,0,0,0,"F",1,0,"White",2,1,0,1,".",".","307",0.899,4.46,0,0.194,95.54,"Public Housing",16100,".",".","300"
"219",2009,252557,1,1,0,19626,0,0,0,0,0,1,0,0,72,0,0,0,0,0,"F",1,0,"White",2,1,0,0,".",".","464",15.299,9.078,0.551,1.443,90.922,"Public Housing",19600,".",".","450"
"220",2009,253053,1,2,0,9490,0,0,0,0,0,1,0,0,65,0,0,0,0,0,"F",1,0,"White",2,1,0,1,"1113","886","227",11.757,16.852,4.713,7.043,83.148,"HCVP",9500,"1100","900","250"
"221",2009,253213,1,1,0,8412,0,0,0,0,0,1,0,0,64,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"805","605","200",8.597,6.836,0.269,2.716,93.164,"HCVP",8400,"800","600","200"
"222",2009,253245,1,1,0,9634,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"White",2,1,0,2,"687","491","196",10.357,8.547,1.817,2.293,91.453,"HCVP",9600,"700","500","200"
"223",2009,253290,1,0,0,9264,0,0,0,0,0,1,0,0,65,0,0,0,0,0,"M",1,0,"White",2,1,0,0,"702","480","222",26.447,24.686,7.043,6.241,75.314,"HCVP",9300,"700","500","200"
"224",2009,253734,1,0,0,9461,0,0,0,0,1,0,0,0,57,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,".",".","227",16.114,96.485,76.318,10.287,3.515,"Public Housing",9500,".",".","250"
"225",2009,254240,3,2,1,11676,1,0,0,1,0,0,0,0,41,0,0,1,0,1,"F",0,0,"White",2,6,1,1,"1140","860","280",3.497,5.727,1.311,0.393,94.273,"HCVP",11700,"1150","850","300"
"226",2009,254750,1,2,0,9461,0,0,0,0,1,0,0,0,54,0,0,0,0,0,"F",0,1,"White",2,2,0,0,".",".","227",23.303,30.724,4.247,15.554,69.276,"Public Housing",9500,".",".","250"
"227",2009,255959,4,4,2,17863,1,0,0,1,0,0,0,0,40,0,0,0,2,2,"F",0,1,"White",2,5,1,2,"1637","1151","486",7.967,10.593,3.619,1.536,89.407,"HCVP",17900,"1650","1150","500"
"228",2009,256158,2,3,0,23715,0,1,0,1,0,0,0,0,49,0,0,0,0,0,"F",0,1,"Black",2,2,0,0,"1610","905","705",33.704,99.545,62.652,23.532,0.455,"HCVP",23700,"1600","900","700"
"229",2009,256282,4,3,3,15456,0,0,1,0,0,0,0,0,34,1,0,1,1,3,"F",0,0,"White",2,6,1,2,"1210","860","350",19.888,14.341,2.698,6.745,85.659,"HCVP",15500,"1200","850","350"
"230",2009,256345,1,1,0,8676,0,0,0,1,0,0,0,0,47,0,0,0,0,0,"M",0,1,"White",2,2,0,0,"820","615","205",14.226,16.42,1.801,10.947,83.58,"HCVP",8700,"800","600","200"
"231",2009,256845,6,4,4,30401,1,0,0,1,0,0,0,0,41,1,1,1,1,4,"F",0,1,"Black",2,5,1,0,"1101","405","696",40.928,27.484,2.809,12.093,72.516,"HCVP",30400,"1100","400","700"
"232",2009,257198,2,2,1,24210,0,0,0,1,0,0,1,0,86,0,0,0,0,0,"F",1,0,"White",1,1,0,0,".",".","548",33.685,82.154,24.182,33.58,17.846,"Public Housing",24200,".",".","550"
"233",2009,257360,3,3,1,28562,2,0,0,1,0,0,0,0,44,0,0,0,0,0,"F",0,0,"Black",2,3,0,0,".",".","680",42.266,91.395,36.807,50.924,8.605,"Public Housing",28600,".",".","700"
"234",2009,258045,1,2,0,10325,0,0,0,0,0,1,0,0,69,0,0,0,0,0,"F",1,0,"Asian",2,1,0,0,"813","565","248",19.638,89.515,2.769,65.748,10.485,"HCVP",10300,"800","550","250"
"235",2009,258115,3,2,2,4800,0,0,1,0,0,0,0,0,28,1,0,1,0,2,"F",0,0,"Black",2,6,1,1,"1483","1384","99",5.42,10.113,0.822,3.198,89.887,"HCVP",4800,"1500","1400","100"
"236",2009,261013,3,2,2,2320,1,0,0,0,0,0,0,0,21,1,0,1,0,2,"F",0,0,"White",1,6,1,1,".",".","50",16.474,24.271,5.202,15.404,75.729,"Public Housing",2300,".",".","50"
"237",2009,262908,4,4,2,14345,1,0,0,0,2,0,0,0,58,0,0,0,1,1,"M",0,1,"Asian",2,5,1,0,"1860","1444","416",16.136,49.725,10.48,7.039,50.275,"HCVP",14300,"1850","1450","400"
"238",2009,263228,2,2,1,9600,0,0,0,1,0,0,0,0,40,0,0,1,0,1,"F",0,0,"Black",2,6,1,0,"485","257","228",36.93,93.581,80.651,2.698,6.419,"HCVP",9600,"500","250","250"
"239",2009,267793,2,2,1,22668,0,0,0,1,0,0,1,0,88,0,0,0,0,0,"M",1,0,"White",2,1,0,1,"1285","740","545",6.613,14.032,1.68,3.811,85.968,"HCVP",22700,"1300","750","550"
"240",2009,267949,1,1,0,14117,0,0,0,0,0,0,1,0,86,0,0,0,0,0,"F",1,0,"White",2,1,0,0,"1014","701","313",5.607,33.127,1.651,10.546,66.873,"HCVP",14100,"1000","700","300"
